Three-Digit ZIP Code,Year,Quarter,Index (NSA),Index Type
658,2023,3,284.82,Native 3-Digit ZIP index
658,2023,4,290.95,Native 3-Digit ZIP index
660,2023,1,306.36,Native 3-Digit ZIP index
660,2023,2,326.64,Native 3-Digit ZIP index
660,2023,3,331.74,Native 3-Digit ZIP index
660,2023,4,329.6,Native 3-Digit ZIP index
661,2023,1,381.3,Native 3-Digit ZIP index
661,2023,2,394.27,Native 3-Digit ZIP index
661,2023,3,410.97,Native 3-Digit ZIP index
661,2023,4,397.03,Native 3-Digit ZIP index
662,2023,1,325.52,Native 3-Digit ZIP index
662,2023,2,356.4,Native 3-Digit ZIP index
662,2023,3,353.02,Native 3-Digit ZIP index
662,2023,4,344.77,Native 3-Digit ZIP index
664,2023,1,256.26,MSA/MSAD Index
664,2023,2,274.92,MSA/MSAD Index
664,2023,3,287.24,MSA/MSAD Index
664,2023,4,278.01,MSA/MSAD Index
665,2023,1,291.45,Native 3-Digit ZIP index
665,2023,2,293.11,Native 3-Digit ZIP index
665,2023,3,298.78,Native 3-Digit ZIP index
665,2023,4,309.98,Native 3-Digit ZIP index
666,2023,1,246.93,Native 3-Digit ZIP index
666,2023,2,266.73,Native 3-Digit ZIP index
666,2023,3,279.59,Native 3-Digit ZIP index
666,2023,4,265.4,Native 3-Digit ZIP index
667,2023,1,270.7,Balance of State
667,2023,2,280.81,Balance of State
667,2023,3,287.69,Balance of State
667,2023,4,283.99,Balance of State
668,2023,1,270.7,Balance of State
668,2023,2,280.81,Balance of State
668,2023,3,287.69,Balance of State
668,2023,4,283.99,Balance of State
669,2023,1,270.7,Balance of State
669,2023,2,280.81,Balance of State
669,2023,3,287.69,Balance of State
669,2023,4,283.99,Balance of State
670,2023,1,262.72,Native 3-Digit ZIP index
670,2023,2,264.19,Native 3-Digit ZIP index
670,2023,3,280.13,Native 3-Digit ZIP index
670,2023,4,272.87,Native 3-Digit ZIP index
671,2023,1,250.7,Native 3-Digit ZIP index
671,2023,2,261.79,Native 3-Digit ZIP index
671,2023,3,266.81,Native 3-Digit ZIP index
671,2023,4,274.99,Native 3-Digit ZIP index
672,2023,1,267.34,Native 3-Digit ZIP index
672,2023,2,276.69,Native 3-Digit ZIP index
672,2023,3,285.85,Native 3-Digit ZIP index
672,2023,4,291.03,Native 3-Digit ZIP index
673,2023,1,270.7,Balance of State
673,2023,2,280.81,Balance of State
673,2023,3,287.69,Balance of State
673,2023,4,283.99,Balance of State
674,2023,1,261.03,Native 3-Digit ZIP index
674,2023,2,261.57,Native 3-Digit ZIP index
674,2023,3,260.02,Native 3-Digit ZIP index
674,2023,4,262.21,Native 3-Digit ZIP index
675,2023,1,255.98,Native 3-Digit ZIP index
675,2023,2,272.98,Native 3-Digit ZIP index
675,2023,3,272.46,Native 3-Digit ZIP index
675,2023,4,283.49,Native 3-Digit ZIP index
676,2023,1,270.7,Balance of State
676,2023,2,280.81,Balance of State
676,2023,3,287.69,Balance of State
676,2023,4,283.99,Balance of State
677,2023,1,270.7,Balance of State
677,2023,2,280.81,Balance of State
677,2023,3,287.69,Balance of State
677,2023,4,283.99,Balance of State
678,2023,1,279.41,Native 3-Digit ZIP index
678,2023,2,290.69,Native 3-Digit ZIP index
678,2023,3,297.76,Native 3-Digit ZIP index
678,2023,4,299.95,Native 3-Digit ZIP index
679,2023,1,270.7,Balance of State
679,2023,2,280.81,Balance of State
679,2023,3,287.69,Balance of State
679,2023,4,283.99,Balance of State
680,2023,1,292.26,Native 3-Digit ZIP index
680,2023,2,314.36,Native 3-Digit ZIP index
680,2023,3,315.35,Native 3-Digit ZIP index
680,2023,4,307.62,Native 3-Digit ZIP index
681,2023,1,305.32,Native 3-Digit ZIP index
681,2023,2,314.01,Native 3-Digit ZIP index
681,2023,3,319.01,Native 3-Digit ZIP index
681,2023,4,314.68,Native 3-Digit ZIP index
683,2023,1,305.85,Balance of State
683,2023,2,315.33,Balance of State
683,2023,3,321.8,Balance of State
683,2023,4,316.11,Balance of State
684,2023,1,294.08,MSA/MSAD Index
684,2023,2,309.24,MSA/MSAD Index
684,2023,3,312.01,MSA/MSAD Index
684,2023,4,305.22,MSA/MSAD Index
685,2023,1,290.62,Native 3-Digit ZIP index
685,2023,2,308.11,Native 3-Digit ZIP index
685,2023,3,308.83,Native 3-Digit ZIP index
685,2023,4,303.4,Native 3-Digit ZIP index
686,2023,1,305.85,Balance of State
686,2023,2,315.33,Balance of State
686,2023,3,321.8,Balance of State
686,2023,4,316.11,Balance of State
687,2023,1,302.03,Native 3-Digit ZIP index
687,2023,2,322.37,Native 3-Digit ZIP index
687,2023,3,331.88,Native 3-Digit ZIP index
687,2023,4,321.28,Native 3-Digit ZIP index
688,2023,1,312.41,Native 3-Digit ZIP index
688,2023,2,320.85,Native 3-Digit ZIP index
688,2023,3,313.85,Native 3-Digit ZIP index
688,2023,4,327.5,Native 3-Digit ZIP index
689,2023,1,305.85,Balance of State
689,2023,2,315.33,Balance of State
689,2023,3,321.8,Balance of State
689,2023,4,316.11,Balance of State
690,2023,1,305.85,Balance of State
690,2023,2,315.33,Balance of State
690,2023,3,321.8,Balance of State
690,2023,4,316.11,Balance of State
691,2023,1,305.85,Balance of State
691,2023,2,315.33,Balance of State
691,2023,3,321.8,Balance of State
691,2023,4,316.11,Balance of State
692,2023,1,305.85,Balance of State
692,2023,2,315.33,Balance of State
692,2023,3,321.8,Balance of State
692,2023,4,316.11,Balance of State
693,2023,1,305.85,Balance of State
693,2023,2,315.33,Balance of State
693,2023,3,321.8,Balance of State
693,2023,4,316.11,Balance of State
700,2023,1,293.57,Native 3-Digit ZIP index
700,2023,2,297.8,Native 3-Digit ZIP index
700,2023,3,293.8,Native 3-Digit ZIP index
700,2023,4,295.55,Native 3-Digit ZIP index
701,2023,1,401.24,Native 3-Digit ZIP index
701,2023,2,386.32,Native 3-Digit ZIP index
701,2023,3,384.64,Native 3-Digit ZIP index
701,2023,4,378.51,Native 3-Digit ZIP index
703,2023,1,290.07,Native 3-Digit ZIP index
703,2023,2,296.76,Native 3-Digit ZIP index
703,2023,3,287.74,Native 3-Digit ZIP index
703,2023,4,303.84,Native 3-Digit ZIP index
704,2023,1,274.09,Native 3-Digit ZIP index
704,2023,2,267.55,Native 3-Digit ZIP index
704,2023,3,288.52,Native 3-Digit ZIP index
704,2023,4,280.11,Native 3-Digit ZIP index
705,2023,1,265.92,Native 3-Digit ZIP index
705,2023,2,267.14,Native 3-Digit ZIP index
705,2023,3,268.53,Native 3-Digit ZIP index
705,2023,4,263.62,Native 3-Digit ZIP index
706,2023,1,266.68,Native 3-Digit ZIP index
706,2023,2,275.09,Native 3-Digit ZIP index
706,2023,3,261.31,Native 3-Digit ZIP index
706,2023,4,276.46,Native 3-Digit ZIP index
707,2023,1,291,Native 3-Digit ZIP index
707,2023,2,289.81,Native 3-Digit ZIP index
707,2023,3,281.96,Native 3-Digit ZIP index
707,2023,4,280.5,Native 3-Digit ZIP index
708,2023,1,263,Native 3-Digit ZIP index
708,2023,2,281.64,Native 3-Digit ZIP index
708,2023,3,270.63,Native 3-Digit ZIP index
708,2023,4,279.06,Native 3-Digit ZIP index
710,2023,1,240.42,MSA/MSAD Index
710,2023,2,238.16,MSA/MSAD Index
710,2023,3,241.56,MSA/MSAD Index
710,2023,4,251.08,MSA/MSAD Index
711,2023,1,237.37,Native 3-Digit ZIP index
711,2023,2,230.1,Native 3-Digit ZIP index
711,2023,3,234.46,Native 3-Digit ZIP index
711,2023,4,242.85,Native 3-Digit ZIP index
712,2023,1,256.11,Native 3-Digit ZIP index
712,2023,2,264.97,Native 3-Digit ZIP index
712,2023,3,268.41,Native 3-Digit ZIP index
712,2023,4,266.6,Native 3-Digit ZIP index
713,2023,1,261.75,Native 3-Digit ZIP index
713,2023,2,290.07,Native 3-Digit ZIP index
713,2023,3,268.9,Native 3-Digit ZIP index
713,2023,4,260.19,Native 3-Digit ZIP index
714,2023,1,285.31,Balance of State
714,2023,2,276.61,Balance of State
714,2023,3,285.07,Balance of State
714,2023,4,288.68,Balance of State
716,2023,1,211.43,MSA/MSAD Index
716,2023,2,265.72,MSA/MSAD Index
716,2023,3,241.93,MSA/MSAD Index
716,2023,4,259.19,MSA/MSAD Index
717,2023,1,262.02,Balance of State
717,2023,2,266.03,Balance of State
717,2023,3,273.68,Balance of State
717,2023,4,275.72,Balance of State
718,2023,1,268.44,MSA/MSAD Index
718,2023,2,273.75,MSA/MSAD Index
718,2023,3,277.76,MSA/MSAD Index
718,2023,4,271.32,MSA/MSAD Index
719,2023,1,298.13,Native 3-Digit ZIP index
719,2023,2,307.25,Native 3-Digit ZIP index
719,2023,3,300.39,Native 3-Digit ZIP index
719,2023,4,298.29,Native 3-Digit ZIP index
720,2023,1,251.3,Native 3-Digit ZIP index
720,2023,2,252.88,Native 3-Digit ZIP index
720,2023,3,261.81,Native 3-Digit ZIP index
720,2023,4,269.65,Native 3-Digit ZIP index
721,2023,1,243.48,Native 3-Digit ZIP index
721,2023,2,252.2,Native 3-Digit ZIP index
721,2023,3,255.06,Native 3-Digit ZIP index
721,2023,4,251.06,Native 3-Digit ZIP index
722,2023,1,270.28,Native 3-Digit ZIP index
722,2023,2,285.87,Native 3-Digit ZIP index
722,2023,3,283.04,Native 3-Digit ZIP index
722,2023,4,273.33,Native 3-Digit ZIP index
723,2023,1,262.02,Balance of State
723,2023,2,266.03,Balance of State
723,2023,3,273.68,Balance of State
723,2023,4,275.72,Balance of State
724,2023,1,252.05,Native 3-Digit ZIP index
724,2023,2,247.19,Native 3-Digit ZIP index
724,2023,3,251.56,Native 3-Digit ZIP index
724,2023,4,252.26,Native 3-Digit ZIP index
725,2023,1,262.02,Balance of State
725,2023,2,266.03,Balance of State
725,2023,3,273.68,Balance of State
725,2023,4,275.72,Balance of State
726,2023,1,239.03,Native 3-Digit ZIP index
726,2023,2,245.21,Native 3-Digit ZIP index
726,2023,3,258.37,Native 3-Digit ZIP index
726,2023,4,258.25,Native 3-Digit ZIP index
727,2023,1,341.65,Native 3-Digit ZIP index
727,2023,2,350.87,Native 3-Digit ZIP index
727,2023,3,353.42,Native 3-Digit ZIP index
727,2023,4,358.2,Native 3-Digit ZIP index
728,2023,1,262.02,Balance of State
728,2023,2,266.03,Balance of State
728,2023,3,273.68,Balance of State
728,2023,4,275.72,Balance of State
729,2023,1,277.04,Native 3-Digit ZIP index
729,2023,2,274.4,Native 3-Digit ZIP index
729,2023,3,276.93,Native 3-Digit ZIP index
729,2023,4,278,Native 3-Digit ZIP index
730,2023,1,298.69,Native 3-Digit ZIP index
730,2023,2,307.08,Native 3-Digit ZIP index
730,2023,3,310.61,Native 3-Digit ZIP index
730,2023,4,309.41,Native 3-Digit ZIP index
731,2023,1,327.04,Native 3-Digit ZIP index
731,2023,2,338.19,Native 3-Digit ZIP index
731,2023,3,338.63,Native 3-Digit ZIP index
731,2023,4,339.8,Native 3-Digit ZIP index
734,2023,1,288.01,Balance of State
734,2023,2,291.87,Balance of State
734,2023,3,297.1,Balance of State
734,2023,4,301.06,Balance of State
735,2023,1,193.61,MSA/MSAD Index
735,2023,2,203.92,MSA/MSAD Index
735,2023,3,202.88,MSA/MSAD Index
735,2023,4,216.96,MSA/MSAD Index
736,2023,1,288.01,Balance of State
736,2023,2,291.87,Balance of State
736,2023,3,297.1,Balance of State
736,2023,4,301.06,Balance of State
737,2023,1,254.96,MSA/MSAD Index
737,2023,2,260.86,MSA/MSAD Index
737,2023,3,261.64,MSA/MSAD Index
737,2023,4,267.82,MSA/MSAD Index
738,2023,1,288.01,Balance of State
738,2023,2,291.87,Balance of State
738,2023,3,297.1,Balance of State
738,2023,4,301.06,Balance of State
739,2023,1,288.01,Balance of State
739,2023,2,291.87,Balance of State
739,2023,3,297.1,Balance of State
739,2023,4,301.06,Balance of State
740,2023,1,286.23,Native 3-Digit ZIP index
740,2023,2,293.45,Native 3-Digit ZIP index
740,2023,3,299.85,Native 3-Digit ZIP index
740,2023,4,302.85,Native 3-Digit ZIP index
741,2023,1,305.04,Native 3-Digit ZIP index
741,2023,2,311.32,Native 3-Digit ZIP index
741,2023,3,315.41,Native 3-Digit ZIP index
741,2023,4,321.38,Native 3-Digit ZIP index
743,2023,1,288.01,Balance of State
743,2023,2,291.87,Balance of State
743,2023,3,297.1,Balance of State
743,2023,4,301.06,Balance of State
744,2023,1,288.01,Balance of State
744,2023,2,291.87,Balance of State
744,2023,3,297.1,Balance of State
744,2023,4,301.06,Balance of State
745,2023,1,288.01,Balance of State
745,2023,2,291.87,Balance of State
745,2023,3,297.1,Balance of State
745,2023,4,301.06,Balance of State
746,2023,1,288.01,Balance of State
746,2023,2,291.87,Balance of State
746,2023,3,297.1,Balance of State
746,2023,4,301.06,Balance of State
747,2023,1,288.01,Balance of State
747,2023,2,291.87,Balance of State
747,2023,3,297.1,Balance of State
747,2023,4,301.06,Balance of State
748,2023,1,288.01,Balance of State
748,2023,2,291.87,Balance of State
748,2023,3,297.1,Balance of State
748,2023,4,301.06,Balance of State
749,2023,1,288.01,Balance of State
749,2023,2,291.87,Balance of State
749,2023,3,297.1,Balance of State
749,2023,4,301.06,Balance of State
750,2023,1,378.69,Native 3-Digit ZIP index
750,2023,2,388.27,Native 3-Digit ZIP index
750,2023,3,392.01,Native 3-Digit ZIP index
750,2023,4,386.17,Native 3-Digit ZIP index
751,2023,1,383.8,Native 3-Digit ZIP index
751,2023,2,385.71,Native 3-Digit ZIP index
751,2023,3,394.25,Native 3-Digit ZIP index
751,2023,4,394.16,Native 3-Digit ZIP index
752,2023,1,510.4,Native 3-Digit ZIP index
752,2023,2,519.92,Native 3-Digit ZIP index
752,2023,3,534,Native 3-Digit ZIP index
752,2023,4,530.67,Native 3-Digit ZIP index
754,2023,1,390.61,Native 3-Digit ZIP index
754,2023,2,395.95,Native 3-Digit ZIP index
754,2023,3,403.2,Native 3-Digit ZIP index
754,2023,4,413.33,Native 3-Digit ZIP index
755,2023,1,268.44,MSA/MSAD Index
755,2023,2,273.75,MSA/MSAD Index
755,2023,3,277.76,MSA/MSAD Index
755,2023,4,271.32,MSA/MSAD Index
756,2023,1,322.77,Native 3-Digit ZIP index
756,2023,2,320.98,Native 3-Digit ZIP index
756,2023,3,332.3,Native 3-Digit ZIP index
756,2023,4,327.37,Native 3-Digit ZIP index
757,2023,1,338.29,Native 3-Digit ZIP index
757,2023,2,348.52,Native 3-Digit ZIP index
757,2023,3,352.6,Native 3-Digit ZIP index
757,2023,4,347.93,Native 3-Digit ZIP index
758,2023,1,380.46,Balance of State
758,2023,2,383.3,Balance of State
758,2023,3,392.78,Balance of State
758,2023,4,391.69,Balance of State
759,2023,1,380.46,Balance of State
759,2023,2,383.3,Balance of State
759,2023,3,392.78,Balance of State
759,2023,4,391.69,Balance of State
760,2023,1,376.03,Native 3-Digit ZIP index
760,2023,2,376.68,Native 3-Digit ZIP index
760,2023,3,379.8,Native 3-Digit ZIP index
760,2023,4,378.53,Native 3-Digit ZIP index
761,2023,1,414.33,Native 3-Digit ZIP index
761,2023,2,420.15,Native 3-Digit ZIP index
761,2023,3,425.93,Native 3-Digit ZIP index
761,2023,4,414.88,Native 3-Digit ZIP index
762,2023,1,364.49,Native 3-Digit ZIP index
762,2023,2,382.04,Native 3-Digit ZIP index
762,2023,3,396.11,Native 3-Digit ZIP index
762,2023,4,396.04,Native 3-Digit ZIP index
763,2023,1,277.23,MSA/MSAD Index
763,2023,2,279.69,MSA/MSAD Index
763,2023,3,289.18,MSA/MSAD Index
763,2023,4,289.67,MSA/MSAD Index
764,2023,1,380.46,Balance of State
764,2023,2,383.3,Balance of State
764,2023,3,392.78,Balance of State
764,2023,4,391.69,Balance of State
765,2023,1,334.88,Native 3-Digit ZIP index
765,2023,2,342.83,Native 3-Digit ZIP index
765,2023,3,345.37,Native 3-Digit ZIP index
765,2023,4,349.07,Native 3-Digit ZIP index
766,2023,1,381.11,MSA/MSAD Index
766,2023,2,387.35,MSA/MSAD Index
766,2023,3,385.92,MSA/MSAD Index
766,2023,4,386.34,MSA/MSAD Index
767,2023,1,381.11,MSA/MSAD Index
767,2023,2,387.35,MSA/MSAD Index
767,2023,3,385.92,MSA/MSAD Index
767,2023,4,386.34,MSA/MSAD Index
768,2023,1,380.46,Balance of State
768,2023,2,383.3,Balance of State
768,2023,3,392.78,Balance of State
768,2023,4,391.69,Balance of State
769,2023,1,353.64,MSA/MSAD Index
769,2023,2,345.17,MSA/MSAD Index
769,2023,3,368.99,MSA/MSAD Index
769,2023,4,355.08,MSA/MSAD Index
770,2023,1,426.4,Native 3-Digit ZIP index
770,2023,2,432.65,Native 3-Digit ZIP index
770,2023,3,438.31,Native 3-Digit ZIP index
770,2023,4,443.47,Native 3-Digit ZIP index
773,2023,1,346.24,Native 3-Digit ZIP index
773,2023,2,350.03,Native 3-Digit ZIP index
773,2023,3,365.13,Native 3-Digit ZIP index
773,2023,4,363.93,Native 3-Digit ZIP index
774,2023,1,339.7,Native 3-Digit ZIP index
774,2023,2,354.11,Native 3-Digit ZIP index
774,2023,3,361.36,Native 3-Digit ZIP index
774,2023,4,358.64,Native 3-Digit ZIP index
775,2023,1,355.43,Native 3-Digit ZIP index
775,2023,2,369.33,Native 3-Digit ZIP index
775,2023,3,368.76,Native 3-Digit ZIP index
775,2023,4,373.45,Native 3-Digit ZIP index
776,2023,1,291.03,Native 3-Digit ZIP index
776,2023,2,287.27,Native 3-Digit ZIP index
776,2023,3,297.18,Native 3-Digit ZIP index
776,2023,4,285.69,Native 3-Digit ZIP index
777,2023,1,277.94,MSA/MSAD Index
777,2023,2,280.55,MSA/MSAD Index
777,2023,3,287.23,MSA/MSAD Index
777,2023,4,276.36,MSA/MSAD Index
778,2023,1,364.09,Native 3-Digit ZIP index
778,2023,2,372.84,Native 3-Digit ZIP index
778,2023,3,383.94,Native 3-Digit ZIP index
778,2023,4,387.45,Native 3-Digit ZIP index
779,2023,1,333.38,MSA/MSAD Index
779,2023,2,349.54,MSA/MSAD Index
779,2023,3,340.44,MSA/MSAD Index
779,2023,4,314.3,MSA/MSAD Index
780,2023,1,327.91,Native 3-Digit ZIP index
780,2023,2,356.75,Native 3-Digit ZIP index
780,2023,3,353.9,Native 3-Digit ZIP index
780,2023,4,354.08,Native 3-Digit ZIP index
781,2023,1,393.29,Native 3-Digit ZIP index
781,2023,2,409.03,Native 3-Digit ZIP index
781,2023,3,398.05,Native 3-Digit ZIP index
781,2023,4,398.16,Native 3-Digit ZIP index
782,2023,1,364.47,Native 3-Digit ZIP index
782,2023,2,363.21,Native 3-Digit ZIP index
782,2023,3,365.76,Native 3-Digit ZIP index
782,2023,4,376.07,Native 3-Digit ZIP index
783,2023,1,304.46,MSA/MSAD Index
783,2023,2,299.15,MSA/MSAD Index
783,2023,3,315.32,MSA/MSAD Index
783,2023,4,305.91,MSA/MSAD Index
784,2023,1,288.74,Native 3-Digit ZIP index
784,2023,2,282.72,Native 3-Digit ZIP index
784,2023,3,310.35,Native 3-Digit ZIP index
784,2023,4,295.61,Native 3-Digit ZIP index
785,2023,1,264.28,Native 3-Digit ZIP index
785,2023,2,274.35,Native 3-Digit ZIP index
785,2023,3,286.36,Native 3-Digit ZIP index
785,2023,4,276.21,Native 3-Digit ZIP index
786,2023,1,435.08,Native 3-Digit ZIP index
786,2023,2,433.67,Native 3-Digit ZIP index
786,2023,3,441.47,Native 3-Digit ZIP index
786,2023,4,427.06,Native 3-Digit ZIP index
787,2023,1,601.72,Native 3-Digit ZIP index
787,2023,2,595.07,Native 3-Digit ZIP index
787,2023,3,584.59,Native 3-Digit ZIP index
787,2023,4,582.86,Native 3-Digit ZIP index
788,2023,1,380.46,Balance of State
788,2023,2,383.3,Balance of State
788,2023,3,392.78,Balance of State
788,2023,4,391.69,Balance of State
789,2023,1,380.46,Balance of State
789,2023,2,383.3,Balance of State
789,2023,3,392.78,Balance of State
789,2023,4,391.69,Balance of State
790,2023,1,298.96,Native 3-Digit ZIP index
790,2023,2,304.23,Native 3-Digit ZIP index
790,2023,3,310.4,Native 3-Digit ZIP index
790,2023,4,303.82,Native 3-Digit ZIP index
791,2023,1,277.62,Native 3-Digit ZIP index
791,2023,2,284.11,Native 3-Digit ZIP index
791,2023,3,285.31,Native 3-Digit ZIP index
791,2023,4,285.14,Native 3-Digit ZIP index
792,2023,1,380.46,Balance of State
792,2023,2,383.3,Balance of State
792,2023,3,392.78,Balance of State
792,2023,4,391.69,Balance of State
793,2023,1,380.46,Balance of State
793,2023,2,383.3,Balance of State
793,2023,3,392.78,Balance of State
793,2023,4,391.69,Balance of State
794,2023,1,275.56,Native 3-Digit ZIP index
794,2023,2,278.74,Native 3-Digit ZIP index
794,2023,3,277.47,Native 3-Digit ZIP index
794,2023,4,286.94,Native 3-Digit ZIP index
795,2023,1,326.27,MSA/MSAD Index
795,2023,2,315,MSA/MSAD Index
795,2023,3,334.29,MSA/MSAD Index
795,2023,4,345.13,MSA/MSAD Index
796,2023,1,326.27,MSA/MSAD Index
796,2023,2,315,MSA/MSAD Index
796,2023,3,334.29,MSA/MSAD Index
796,2023,4,345.13,MSA/MSAD Index
797,2023,1,388.15,Native 3-Digit ZIP index
797,2023,2,402.92,Native 3-Digit ZIP index
797,2023,3,414.82,Native 3-Digit ZIP index
797,2023,4,416.41,Native 3-Digit ZIP index
798,2023,1,380.46,Balance of State
798,2023,2,383.3,Balance of State
798,2023,3,392.78,Balance of State
798,2023,4,391.69,Balance of State
799,2023,1,266.45,Native 3-Digit ZIP index
799,2023,2,281.03,Native 3-Digit ZIP index
799,2023,3,284.97,Native 3-Digit ZIP index
799,2023,4,285.7,Native 3-Digit ZIP index
800,2023,1,456.99,Native 3-Digit ZIP index
800,2023,2,466.42,Native 3-Digit ZIP index
800,2023,3,468.83,Native 3-Digit ZIP index
800,2023,4,465.16,Native 3-Digit ZIP index
801,2023,1,423.07,Native 3-Digit ZIP index
801,2023,2,438.05,Native 3-Digit ZIP index
801,2023,3,440.37,Native 3-Digit ZIP index
801,2023,4,439.2,Native 3-Digit ZIP index
802,2023,1,552.35,Native 3-Digit ZIP index
802,2023,2,570.42,Native 3-Digit ZIP index
802,2023,3,573.97,Native 3-Digit ZIP index
802,2023,4,566.08,Native 3-Digit ZIP index
803,2023,1,541.54,Native 3-Digit ZIP index
803,2023,2,479.33,Native 3-Digit ZIP index
803,2023,3,534.5,Native 3-Digit ZIP index
803,2023,4,503.07,Native 3-Digit ZIP index
804,2023,1,462.64,Native 3-Digit ZIP index
804,2023,2,479.58,Native 3-Digit ZIP index
804,2023,3,478.93,Native 3-Digit ZIP index
804,2023,4,482.86,Native 3-Digit ZIP index
805,2023,1,420.02,Native 3-Digit ZIP index
805,2023,2,430.41,Native 3-Digit ZIP index
805,2023,3,429.25,Native 3-Digit ZIP index
805,2023,4,423.69,Native 3-Digit ZIP index
806,2023,1,407.22,Native 3-Digit ZIP index
806,2023,2,409.87,Native 3-Digit ZIP index
806,2023,3,412.41,Native 3-Digit ZIP index
806,2023,4,403.33,Native 3-Digit ZIP index
807,2023,1,414.2,Balance of State
807,2023,2,426.38,Balance of State
807,2023,3,443.29,Balance of State
807,2023,4,439.83,Balance of State
808,2023,1,384.7,Native 3-Digit ZIP index
808,2023,2,401.66,Native 3-Digit ZIP index
808,2023,3,404.02,Native 3-Digit ZIP index
808,2023,4,404.3,Native 3-Digit ZIP index
809,2023,1,378.88,Native 3-Digit ZIP index
809,2023,2,392.11,Native 3-Digit ZIP index
809,2023,3,391.54,Native 3-Digit ZIP index
809,2023,4,389.45,Native 3-Digit ZIP index
810,2023,1,365.61,Native 3-Digit ZIP index
810,2023,2,358.82,Native 3-Digit ZIP index
810,2023,3,355.08,Native 3-Digit ZIP index
810,2023,4,355.75,Native 3-Digit ZIP index
811,2023,1,414.2,Balance of State
811,2023,2,426.38,Balance of State
811,2023,3,443.29,Balance of State
811,2023,4,439.83,Balance of State
812,2023,1,415.47,Native 3-Digit ZIP index
812,2023,2,430.31,Native 3-Digit ZIP index
812,2023,3,473.45,Native 3-Digit ZIP index
812,2023,4,452.56,Native 3-Digit ZIP index
813,2023,1,383.64,Native 3-Digit ZIP index
813,2023,2,425.42,Native 3-Digit ZIP index
813,2023,3,438.47,Native 3-Digit ZIP index
813,2023,4,441.56,Native 3-Digit ZIP index
814,2023,1,379.62,Native 3-Digit ZIP index
814,2023,2,374.88,Native 3-Digit ZIP index
814,2023,3,397.75,Native 3-Digit ZIP index
814,2023,4,402.32,Native 3-Digit ZIP index
815,2023,1,407.84,Native 3-Digit ZIP index
815,2023,2,424.5,Native 3-Digit ZIP index
815,2023,3,424.98,Native 3-Digit ZIP index
815,2023,4,419.22,Native 3-Digit ZIP index
816,2023,1,396.04,Native 3-Digit ZIP index
816,2023,2,419.11,Native 3-Digit ZIP index
816,2023,3,433.15,Native 3-Digit ZIP index
816,2023,4,429.02,Native 3-Digit ZIP index
820,2023,1,342.83,Native 3-Digit ZIP index
820,2023,2,369.42,Native 3-Digit ZIP index
820,2023,3,374.19,Native 3-Digit ZIP index
820,2023,4,362.57,Native 3-Digit ZIP index
822,2023,1,363.19,Balance of State
822,2023,2,367.61,Balance of State
822,2023,3,382.24,Balance of State
822,2023,4,373.23,Balance of State
823,2023,1,363.19,Balance of State
823,2023,2,367.61,Balance of State
823,2023,3,382.24,Balance of State
823,2023,4,373.23,Balance of State
824,2023,1,363.19,Balance of State
824,2023,2,367.61,Balance of State
824,2023,3,382.24,Balance of State
824,2023,4,373.23,Balance of State
825,2023,1,363.19,Balance of State
825,2023,2,367.61,Balance of State
825,2023,3,382.24,Balance of State
825,2023,4,373.23,Balance of State
826,2023,1,380.39,Native 3-Digit ZIP index
826,2023,2,377.62,Native 3-Digit ZIP index
826,2023,3,401.57,Native 3-Digit ZIP index
826,2023,4,392.77,Native 3-Digit ZIP index
827,2023,1,363.19,Balance of State
827,2023,2,367.61,Balance of State
827,2023,3,382.24,Balance of State
827,2023,4,373.23,Balance of State
828,2023,1,363.19,Balance of State
828,2023,2,367.61,Balance of State
828,2023,3,382.24,Balance of State
828,2023,4,373.23,Balance of State
829,2023,1,293.75,Native 3-Digit ZIP index
829,2023,2,308.27,Native 3-Digit ZIP index
829,2023,3,311.06,Native 3-Digit ZIP index
829,2023,4,322.61,Native 3-Digit ZIP index
830,2023,1,363.19,Balance of State
830,2023,2,367.61,Balance of State
830,2023,3,382.24,Balance of State
830,2023,4,373.23,Balance of State
831,2023,1,363.19,Balance of State
831,2023,2,367.61,Balance of State
831,2023,3,382.24,Balance of State
831,2023,4,373.23,Balance of State
832,2023,1,404.46,Native 3-Digit ZIP index
832,2023,2,406.72,Native 3-Digit ZIP index
832,2023,3,426.17,Native 3-Digit ZIP index
832,2023,4,414.7,Native 3-Digit ZIP index
833,2023,1,430.21,Native 3-Digit ZIP index
833,2023,2,432.29,Native 3-Digit ZIP index
833,2023,3,424.63,Native 3-Digit ZIP index
833,2023,4,432.89,Native 3-Digit ZIP index
834,2023,1,411.57,Native 3-Digit ZIP index
834,2023,2,417,Native 3-Digit ZIP index
834,2023,3,416.51,Native 3-Digit ZIP index
834,2023,4,412.69,Native 3-Digit ZIP index
835,2023,1,381.18,MSA/MSAD Index
835,2023,2,380.69,MSA/MSAD Index
835,2023,3,385.06,MSA/MSAD Index
835,2023,4,364.11,MSA/MSAD Index
836,2023,1,447.61,Native 3-Digit ZIP index
836,2023,2,445.78,Native 3-Digit ZIP index
836,2023,3,460.35,Native 3-Digit ZIP index
836,2023,4,453.41,Native 3-Digit ZIP index
837,2023,1,455.97,Native 3-Digit ZIP index
837,2023,2,476.81,Native 3-Digit ZIP index
837,2023,3,476.99,Native 3-Digit ZIP index
837,2023,4,473.22,Native 3-Digit ZIP index
